id,event_timestamp,annual_inc,short_emp,emp_length_num,dti,last_delinq_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36_months,term_60_months
7648527,2016-03-31 10:22:24+00:00,74000,0,9,7.9,0,60.7,0.0,0.368086019,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7658699,2016-03-31 10:34:48+00:00,70000,0,11,13.97,0,54.7,0.0,0.107290414,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7658590,2016-03-31 10:59:18+00:00,68000,0,11,21.82,1,59.7,0.0,0.797956665,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668457,2016-03-31 11:19:41+00:00,57050,0,9,16.87,1,96.5,0.0,0.951930878,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7668536,2016-03-31 11:19:41+00:00,99000,0,4,18.95,1,52.1,0.0,0.814206893,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668662,2016-03-31 11:18:19+00:00,165000,0,10,12.69,1,61.7,0.0,0.054955495,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668575,2016-03-31 11:26:00+00:00,94000,0,6,11.73,0,85.4,0.0,0.390611598,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668532,2016-03-31 11:50:19+00:00,45000,0,2,30.85,1,68.5,0.0,0.36726663,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7668665,2016-03-31 11:59:14+00:00,41000,0,10,25.38,1,82.8,0.0,0.578717144,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7276521,2016-03-31 11:59:14+00:00,42000,0,6,8.96,1,53.9,0.0,0.25663809,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7617122,2016-03-31 13:04:21+00:00,62292,0,11,26.26,1,6.5,0.0,0.934018498,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4767209,2016-03-31 13:05:43+00:00,73000,0,11,28.25,1,48.4,0.0,0.92113608,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7504991,2016-03-31 13:48:16+00:00,41000,0,11,18.2,1,45.8,0.0,0.43846502,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7618958,2016-03-31 13:48:16+00:00,96000,0,3,4.25,0,69.8,0.0,0.316090341,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7435829,2016-03-31 13:48:16+00:00,41200,0,8,12.87,0,83.2,0.0,0.261459946,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7439448,2016-03-31 13:58:22+00:00,86180,0,11,25.19,1,35.8,0.0,0.723625414,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5629448,2016-03-31 14:01:01+00:00,74000,0,11,29.3,0,13.6,0.0,0.017294827,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7450353,2016-03-31 13:58:22+00:00,90000,0,11,14.55,0,49.1,0.0,0.732196898,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7092516,2016-03-31 14:28:57+00:00,128000,0,11,21.13,0,73.5,0.0,0.069528127,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3369305,2016-03-31 14:31:31+00:00,108000,0,11,17.94,0,66.0,0.0,0.188261013,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7088743,2016-03-31 14:35:07+00:00,47000,0,6,28.67,1,80.8,0.0,0.860681391,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7324966,2016-03-31 14:45:18+00:00,80000,0,6,11.36,1,47.4,0.0,0.288248134,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7619002,2016-03-31 14:55:11+00:00,87554,0,9,18.38,1,29.6,0.0,0.38388818,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7618963,2016-03-31 15:26:34+00:00,135000,0,5,5.65,1,72.9,0.0,0.731238504,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7618886,2016-03-31 15:24:17+00:00,54000,0,11,21.78,1,68.6,0.0,0.903586339,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7335876,2016-03-31 15:58:21+00:00,82400,0,11,31.0,1,79.1,0.0,0.582624974,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7174575,2016-03-31 16:05:02+00:00,35000,0,11,7.92,1,56.1,0.0,0.514559349,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7618908,2016-03-31 16:16:49+00:00,130000,0,9,8.56,1,55.6,0.0,0.335363608,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7274670,2016-03-31 16:19:26+00:00,57000,0,11,28.44,1,97.7,0.0,0.343615365,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7053960,2016-03-31 16:26:27+00:00,54000,0,11,13.31,0,55.5,0.0,0.542501426,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7648958,2016-03-31 17:20:51+00:00,67000,1,1,12.82,0,64.6,0.0,0.859853897,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7645309,2016-03-31 17:41:24+00:00,275000,0,9,3.25,1,0.9,0.0,0.007733247,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7638891,2016-03-31 18:05:53+00:00,65000,0,11,7.18,1,47.9,0.0,0.625929697,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7649082,2016-03-31 18:15:14+00:00,300000,0,11,0.38,1,0.0,0.0,0.098131224,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7639020,2016-03-31 18:19:15+00:00,43000,0,11,29.53,1,54.0,0.0,0.708103307,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7639080,2016-03-31 18:44:07+00:00,28000,0,10,19.67,1,45.9,0.0,0.143220512,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7648950,2016-03-31 18:50:49+00:00,105000,0,7,8.98,0,71.0,0.0,0.421295069,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7648944,2016-03-31 18:56:06+00:00,80000,0,11,18.38,1,66.0,0.0,0.629717308,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7628920,2016-03-31 19:37:47+00:00,58000,0,8,15.56,1,96.5,0.0,0.893713719,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7628687,2016-03-31 20:06:25+00:00,50000,0,8,17.26,1,30.8,0.0,0.776411974,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7657785,2016-03-31 20:12:50+00:00,110000,0,11,24.82,1,20.6,0.0,0.871724317,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7638971,2016-03-31 20:22:02+00:00,65000,0,7,22.76,0,91.8,0.0,0.140133632,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7649113,2016-03-31 20:22:02+00:00,387706,0,11,11.19,0,70.9,0.0,0.700614858,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7628927,2016-03-31 20:51:03+00:00,115000,0,8,23.81,1,78.3,0.0,0.612302181,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7647708,2016-03-31 21:02:27+00:00,70000,0,10,16.19,0,54.4,0.0,0.60836241,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7628816,2016-03-31 21:25:48+00:00,45000,0,8,22.77,0,73.9,0.0,0.214165564,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7638825,2016-03-31 21:29:45+00:00,26000,0,5,22.38,1,37.2,15.0,0.932946024,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669129,2016-03-31 23:35:49+00:00,55000,0,6,18.57,1,62.4,0.0,0.831079184,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669082,2016-04-01 02:23:25+00:00,50000,1,0,10.13,0,71.7,0.0,0.794318344,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7669002,2016-04-01 02:52:41+00:00,79529,0,11,11.36,1,79.5,0.0,0.393197102,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7668869,2016-04-01 02:52:41+00:00,58000,0,8,18.77,1,48.0,0.0,0.479969821,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668906,2016-04-01 03:54:25+00:00,89000,0,11,23.57,0,74.4,0.0,0.681765569,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7668892,2016-04-01 03:52:04+00:00,75000,0,7,11.04,0,64.6,0.0,0.194261936,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668995,2016-04-01 04:28:21+00:00,65000,0,11,26.32,0,28.8,0.0,0.720937807,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7668840,2016-04-01 05:19:27+00:00,35000,0,4,15.53,0,72.2,15.0,0.420615106,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7629172,2016-04-01 05:19:27+00:00,55000,0,4,4.8,1,27.2,0.0,0.807547803,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7619202,2016-04-01 05:20:47+00:00,73500,0,9,16.49,1,68.9,0.0,0.713660743,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7619504,2016-04-01 05:41:22+00:00,125000,1,0,15.07,0,66.1,0.0,0.523387423,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7619534,2016-04-01 05:58:25+00:00,40000,0,3,23.43,1,71.8,0.0,0.704372106,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7619554,2016-04-01 05:58:25+00:00,51000,0,8,5.39,1,81.4,0.0,0.812251958,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7619420,2016-04-01 05:51:47+00:00,39000,0,11,6.43,0,56.2,0.0,0.830102344,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7619390,2016-04-01 06:13:47+00:00,36000,0,3,13.07,1,93.5,0.0,0.398229279,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7617225,2016-04-01 06:13:47+00:00,45000,0,11,14.69,1,60.4,0.0,0.381689774,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7337067,2016-04-01 06:46:05+00:00,127000,0,6,10.25,0,48.0,0.0,0.595622965,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7629346,2016-04-01 07:04:28+00:00,49850,1,0,24.91,1,62.2,0.0,0.219838589,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7639356,2016-04-01 07:12:28+00:00,60000,0,11,23.01,0,36.0,0.0,0.164703862,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7629266,2016-04-01 07:13:48+00:00,50000,0,3,12.29,0,50.6,0.0,0.584056363,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7649359,2016-04-01 07:17:47+00:00,38000,0,11,28.42,0,26.4,0.0,0.3520666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7649301,2016-04-01 07:42:44+00:00,42000,0,4,14.29,0,29.1,0.0,0.496367595,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7648217,2016-04-01 07:51:49+00:00,52000,0,11,14.75,0,74.2,0.0,0.670387775,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7629369,2016-04-01 07:50:29+00:00,57200,0,11,8.08,1,59.0,0.0,0.520842464,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7639306,2016-04-01 07:54:30+00:00,49000,0,11,9.97,1,29.8,21.38,0.862080461,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7647994,2016-04-01 07:50:29+00:00,67000,0,8,16.02,0,59.5,0.0,0.157814879,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7639122,2016-04-01 07:55:50+00:00,85000,0,8,26.98,0,63.9,0.0,0.292477953,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7629289,2016-04-01 07:58:31+00:00,40000,0,6,1.56,1,15.5,0.0,0.679944507,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7639126,2016-04-01 07:59:51+00:00,70000,0,11,19.18,1,68.7,0.0,0.065316026,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7635382,2016-04-01 07:59:51+00:00,45000,0,5,13.89,0,52.2,0.0,0.814658455,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7647660,2016-04-01 08:07:32+00:00,120000,0,11,11.25,0,38.0,0.0,0.506562454,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669383,2016-04-01 08:01:12+00:00,80000,0,6,25.71,1,64.6,0.0,0.480936819,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7669334,2016-04-01 08:12:56+00:00,43000,0,11,26.96,1,64.3,0.0,0.088155135,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7659320,2016-04-01 08:23:46+00:00,63000,0,3,20.63,0,62.5,0.0,0.394005251,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7649417,2016-04-01 08:26:28+00:00,40000,0,2,19.38,0,69.0,0.0,0.981276692,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669409,2016-04-01 08:39:32+00:00,75550,0,11,19.65,0,61.6,0.0,0.018374343,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669092,2016-04-01 08:47:38+00:00,99000,0,11,11.76,0,82.2,0.0,0.794308103,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7658134,2016-04-01 08:48:59+00:00,68000,0,11,17.51,0,42.5,0.0,0.112761388,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7659545,2016-04-01 08:48:59+00:00,75000,0,5,23.2,1,62.2,0.0,0.663608063,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7669288,2016-04-01 08:57:03+00:00,74000,0,11,23.87,0,82.3,0.0,0.98953136,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7669425,2016-04-01 09:29:37+00:00,75000,0,2,9.03,0,15.2,0.0,0.205938837,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7659308,2016-04-01 09:49:07+00:00,65000,0,10,10.43,1,90.0,0.0,0.568217697,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7659356,2016-04-01 09:47:47+00:00,52000,0,11,15.42,1,3.1,0.0,0.534606535,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7659266,2016-04-01 10:08:54+00:00,110000,0,11,12.74,1,78.2,0.0,0.701263363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7649530,2016-04-01 10:13:55+00:00,42000,0,11,27.63,1,31.2,0.0,0.47119328,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7649509,2016-04-01 10:46:53+00:00,77000,0,11,22.38,1,67.6,0.0,0.914570848,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7669206,2016-04-01 11:09:53+00:00,110000,0,6,11.28,0,48.6,0.0,0.471817913,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
